stock_movement_id,date,product_id,movement_type,quantity_boxes,reference_id
SM001305,2024-08-11,P049,Retail_Transfer_Out,5,RT006440
SM001306,2024-08-11,P025,Retail_Transfer_Out,1,RT006444
SM001307,2024-08-11,P030,Retail_Transfer_Out,1,RT006459
SM001308,2024-08-11,P047,Retail_Transfer_Out,2,RT006464
SM001309,2024-08-12,P030,Retail_Transfer_Out,1,RT006475
SM001310,2024-08-12,P027,Retail_Transfer_Out,1,RT006479
SM001311,2024-08-12,P016,Retail_Transfer_Out,1,RT006489
SM001312,2024-08-12,P030,Retail_Transfer_Out,1,RT006496
SM001313,2024-08-12,P019,Retail_Transfer_Out,1,RT006511
SM001314,2024-08-12,P027,Retail_Transfer_Out,5,RT006512
SM001315,2024-08-13,P025,Retail_Transfer_Out,1,RT006543
SM001316,2024-08-13,P011,Retail_Transfer_Out,5,RT006552
SM001317,2024-08-14,P024,Retail_Transfer_Out,1,RT006574
SM001318,2024-08-14,P034,Retail_Transfer_Out,1,RT006576
SM001319,2024-08-14,P029,Retail_Transfer_Out,1,RT006620
SM001320,2024-08-15,P015,Retail_Transfer_Out,8,RT006636
SM001321,2024-08-15,P016,Retail_Transfer_Out,1,RT006644
SM001322,2024-08-15,P033,Retail_Transfer_Out,1,RT006652
SM001323,2024-08-15,P015,Retail_Transfer_Out,1,RT006674
SM001324,2024-08-16,P008,Retail_Transfer_Out,1,RT006698
SM001325,2024-08-17,P034,Retail_Transfer_Out,4,RT006747
SM001326,2024-08-17,P030,Retail_Transfer_Out,1,RT006760
SM001327,2024-08-18,P010,Retail_Transfer_Out,1,RT006779
SM001328,2024-08-18,P007,Retail_Transfer_Out,1,RT006787
SM001329,2024-08-18,P026,Retail_Transfer_Out,1,RT006792
SM001330,2024-08-19,P009,Retail_Transfer_Out,1,RT006837
SM001331,2024-08-19,P010,Retail_Transfer_Out,1,RT006848
SM001332,2024-08-19,P040,Retail_Transfer_Out,1,RT006864
SM001333,2024-08-19,P026,Retail_Transfer_Out,1,RT006867
SM001334,2024-08-20,P050,Retail_Transfer_Out,1,RT006875
SM001335,2024-08-20,P033,Retail_Transfer_Out,1,RT006876
SM001336,2024-08-20,P034,Retail_Transfer_Out,2,RT006886
SM001337,2024-08-20,P013,Retail_Transfer_Out,1,RT006891
SM001338,2024-08-20,P018,Retail_Transfer_Out,1,RT006910
SM001339,2024-08-20,P035,Retail_Transfer_Out,1,RT006914
SM001340,2024-08-20,P045,Retail_Transfer_Out,2,RT006917
SM001341,2024-08-21,P021,Retail_Transfer_Out,1,RT006925
SM001342,2024-08-21,P035,Retail_Transfer_Out,1,RT006946
SM001343,2024-08-21,P001,Retail_Transfer_Out,2,RT006951
SM001344,2024-08-21,P012,Retail_Transfer_Out,1,RT006959
SM001345,2024-08-22,P046,Retail_Transfer_Out,1,RT006977
SM001346,2024-08-22,P020,Retail_Transfer_Out,1,RT006982
SM001347,2024-08-22,P026,Retail_Transfer_Out,1,RT006991
SM001348,2024-08-22,P029,Retail_Transfer_Out,1,RT006992
SM001349,2024-08-23,P032,Retail_Transfer_Out,1,RT007015
SM001350,2024-08-23,P044,Retail_Transfer_Out,3,RT007017
SM001351,2024-08-23,P007,Retail_Transfer_Out,2,RT007035
SM001352,2024-08-23,P047,Retail_Transfer_Out,1,RT007038
SM001353,2024-08-24,P038,Retail_Transfer_Out,4,RT007073
SM001354,2024-08-24,P027,Retail_Transfer_Out,3,RT007086
SM001355,2024-08-25,P022,Retail_Transfer_Out,3,RT007106
SM001356,2024-08-25,P017,Retail_Transfer_Out,1,RT007107
SM001357,2024-08-25,P025,Retail_Transfer_Out,1,RT007115
SM001358,2024-08-25,P041,Retail_Transfer_Out,4,RT007140
SM001359,2024-08-25,P026,Retail_Transfer_Out,1,RT007148
SM001360,2024-08-26,P001,Retail_Transfer_Out,2,RT007164
SM001361,2024-08-26,P016,Retail_Transfer_Out,1,RT007174
SM001362,2024-08-26,P037,Retail_Transfer_Out,1,RT007196
SM001363,2024-08-27,P006,Retail_Transfer_Out,1,RT007209
SM001364,2024-08-28,P009,Retail_Transfer_Out,1,RT007257
SM001365,2024-08-28,P038,Retail_Transfer_Out,5,RT007280
SM001366,2024-08-28,P036,Retail_Transfer_Out,1,RT007282
SM001367,2024-08-28,P001,Retail_Transfer_Out,2,RT007304
SM001368,2024-08-30,P011,Retail_Transfer_Out,3,RT007362
SM001369,2024-08-30,P018,Retail_Transfer_Out,1,RT007397
SM001370,2024-08-30,P011,Retail_Transfer_Out,1,RT007402
SM001371,2024-08-30,P037,Retail_Transfer_Out,1,RT007412
SM001372,2024-08-31,P036,Retail_Transfer_Out,1,RT007456
SM001373,2024-08-31,P043,Retail_Transfer_Out,1,RT007465
SM001374,2024-09-01,P038,Retail_Transfer_Out,1,RT007476
SM001375,2024-09-01,P001,Retail_Transfer_Out,1,RT007478
SM001376,2024-09-01,P039,Retail_Transfer_Out,2,RT007481
SM001377,2024-09-01,P022,Retail_Transfer_Out,2,RT007487
SM001378,2024-09-01,P007,Retail_Transfer_Out,1,RT007490
SM001379,2024-09-01,P005,Retail_Transfer_Out,1,RT007495
SM001380,2024-09-01,P030,Retail_Transfer_Out,1,RT007505
SM001381,2024-09-02,P036,Retail_Transfer_Out,1,RT007517
SM001382,2024-09-02,P035,Retail_Transfer_Out,1,RT007520
SM001383,2024-09-02,P021,Retail_Transfer_Out,1,RT007528
SM001384,2024-09-02,P010,Retail_Transfer_Out,1,RT007549
SM001385,2024-09-03,P015,Retail_Transfer_Out,4,RT007563
SM001386,2024-09-03,P010,Retail_Transfer_Out,1,RT007614
SM001387,2024-09-04,P036,Retail_Transfer_Out,1,RT007620
SM001388,2024-09-04,P030,Retail_Transfer_Out,1,RT007627
SM001389,2024-09-04,P021,Retail_Transfer_Out,1,RT007631
SM001390,2024-09-04,P021,Retail_Transfer_Out,1,RT007641
SM001391,2024-09-04,P047,Retail_Transfer_Out,1,RT007661
SM001392,2024-09-05,P035,Retail_Transfer_Out,1,RT007673
SM001393,2024-09-05,P050,Retail_Transfer_Out,1,RT007689
SM001394,2024-09-05,P028,Retail_Transfer_Out,1,RT007692
SM001395,2024-09-05,P049,Retail_Transfer_Out,3,RT007701
SM001396,2024-09-06,P013,Retail_Transfer_Out,1,RT007713
SM001397,2024-09-06,P005,Retail_Transfer_Out,1,RT007715
SM001398,2024-09-06,P015,Retail_Transfer_Out,10,RT007720
SM001399,2024-09-06,P011,Retail_Transfer_Out,5,RT007735
SM001400,2024-09-07,P050,Retail_Transfer_Out,1,RT007748
SM001401,2024-09-07,P038,Retail_Transfer_Out,1,RT007749
SM001402,2024-09-07,P002,Retail_Transfer_Out,3,RT007750
SM001403,2024-09-07,P023,Retail_Transfer_Out,1,RT007754
SM001404,2024-09-07,P025,Retail_Transfer_Out,1,RT007769
SM001405,2024-09-07,P031,Retail_Transfer_Out,1,RT007774
SM001406,2024-09-07,P025,Retail_Transfer_Out,1,RT007789
SM001407,2024-09-08,P016,Retail_Transfer_Out,1,RT007793
SM001408,2024-09-08,P031,Retail_Transfer_Out,1,RT007797
SM001409,2024-09-08,P014,Retail_Transfer_Out,1,RT007801
SM001410,2024-09-08,P049,Retail_Transfer_Out,1,RT007818
SM001411,2024-09-08,P011,Retail_Transfer_Out,2,RT007823
SM001412,2024-09-08,P013,Retail_Transfer_Out,1,RT007825
SM001413,2024-09-08,P016,Retail_Transfer_Out,2,RT007835
SM001414,2024-09-08,P008,Retail_Transfer_Out,1,RT007841
SM001415,2024-09-09,P024,Retail_Transfer_Out,1,RT007856
SM001416,2024-09-09,P003,Retail_Transfer_Out,1,RT007861
SM001417,2024-09-09,P036,Retail_Transfer_Out,1,RT007886
SM001418,2024-09-09,P021,Retail_Transfer_Out,1,RT007897
SM001419,2024-09-10,P006,Retail_Transfer_Out,1,RT007943
SM001420,2024-09-10,P021,Retail_Transfer_Out,1,RT007956
SM001421,2024-09-11,P003,Retail_Transfer_Out,1,RT007959
SM001422,2024-09-11,P037,Retail_Transfer_Out,1,RT007967
SM001423,2024-09-11,P037,Retail_Transfer_Out,1,RT007983
SM001424,2024-09-12,P016,Retail_Transfer_Out,3,RT007998
SM001425,2024-09-12,P032,Retail_Transfer_Out,1,RT008018
SM001426,2024-09-12,P030,Retail_Transfer_Out,1,RT008035
SM001427,2024-09-12,P030,Retail_Transfer_Out,1,RT008043
SM001428,2024-09-12,P047,Retail_Transfer_Out,1,RT008045
SM001429,2024-09-12,P005,Retail_Transfer_Out,3,RT008053
SM001430,2024-09-13,P035,Retail_Transfer_Out,1,RT008065
SM001431,2024-09-13,P030,Retail_Transfer_Out,1,RT008073
SM001432,2024-09-13,P010,Retail_Transfer_Out,1,RT008095
SM001433,2024-09-13,P018,Retail_Transfer_Out,1,RT008099
SM001434,2024-09-14,P005,Retail_Transfer_Out,1,RT008139
SM001435,2024-09-15,P028,Retail_Transfer_Out,1,RT008171
SM001436,2024-09-15,P007,Retail_Transfer_Out,1,RT008173
SM001437,2024-09-15,P019,Retail_Transfer_Out,1,RT008183
SM001438,2024-09-15,P045,Retail_Transfer_Out,1,RT008192
SM001439,2024-09-15,P047,Retail_Transfer_Out,1,RT008195
SM001440,2024-09-16,P029,Retail_Transfer_Out,1,RT008205
SM001441,2024-09-16,P041,Retail_Transfer_Out,3,RT008207
SM001442,2024-09-16,P050,Retail_Transfer_Out,5,RT008229
SM001443,2024-09-16,P011,Retail_Transfer_Out,3,RT008246
SM001444,2024-09-17,P041,Retail_Transfer_Out,1,RT008258
SM001445,2024-09-17,P019,Retail_Transfer_Out,1,RT008272
SM001446,2024-09-17,P012,Retail_Transfer_Out,1,RT008278
SM001447,2024-09-18,P003,Retail_Transfer_Out,1,RT008332
SM001448,2024-09-18,P042,Retail_Transfer_Out,1,RT008340
SM001449,2024-09-19,P015,Retail_Transfer_Out,1,RT008363
SM001450,2024-09-19,P003,Retail_Transfer_Out,1,RT008364
SM001451,2024-09-20,P014,Retail_Transfer_Out,1,RT008435
SM001452,2024-09-20,P003,Retail_Transfer_Out,1,RT008440
SM001453,2024-09-20,P021,Retail_Transfer_Out,1,RT008460
SM001454,2024-09-21,P027,Retail_Transfer_Out,2,RT008489
SM001455,2024-09-21,P007,Retail_Transfer_Out,2,RT008502
SM001456,2024-09-21,P022,Retail_Transfer_Out,1,RT008505
SM001457,2024-09-22,P004,Retail_Transfer_Out,1,RT008540
SM001458,2024-09-23,P018,Retail_Transfer_Out,1,RT008579
SM001459,2024-09-24,P050,Retail_Transfer_Out,1,RT008603
SM001460,2024-09-24,P047,Retail_Transfer_Out,1,RT008605
SM001461,2024-09-24,P033,Retail_Transfer_Out,1,RT008611
SM001462,2024-09-24,P046,Retail_Transfer_Out,6,RT008630
SM001463,2024-09-24,P013,Retail_Transfer_Out,1,RT008640
SM001464,2024-09-24,P019,Retail_Transfer_Out,1,RT008656
SM001465,2024-09-25,P026,Retail_Transfer_Out,1,RT008664
SM001466,2024-09-25,P031,Retail_Transfer_Out,1,RT008669
SM001467,2024-09-25,P031,Retail_Transfer_Out,1,RT008678
SM001468,2024-09-25,P007,Retail_Transfer_Out,1,RT008693
SM001469,2024-09-25,P025,Retail_Transfer_Out,1,RT008705
SM001470,2024-09-25,P035,Retail_Transfer_Out,1,RT008711
SM001471,2024-09-26,P021,Retail_Transfer_Out,1,RT008721
SM001472,2024-09-26,P018,Retail_Transfer_Out,1,RT008737
SM001473,2024-09-26,P034,Retail_Transfer_Out,1,RT008751
SM001474,2024-09-27,P016,Retail_Transfer_Out,1,RT008766
SM001475,2024-09-27,P025,Retail_Transfer_Out,1,RT008794
SM001476,2024-09-27,P025,Retail_Transfer_Out,1,RT008806
SM001477,2024-09-27,P041,Retail_Transfer_Out,2,RT008808
SM001478,2024-09-28,P033,Retail_Transfer_Out,1,RT008815
SM001479,2024-09-28,P011,Retail_Transfer_Out,3,RT008820
SM001480,2024-09-28,P036,Retail_Transfer_Out,1,RT008829
SM001481,2024-09-28,P021,Retail_Transfer_Out,1,RT008840
SM001482,2024-09-29,P001,Retail_Transfer_Out,1,RT008878
SM001483,2024-09-29,P005,Retail_Transfer_Out,6,RT008892
SM001484,2024-09-30,P020,Retail_Transfer_Out,1,RT008928
SM001485,2024-09-30,P006,Retail_Transfer_Out,1,RT008938
SM001486,2024-10-01,P019,Retail_Transfer_Out,4,RT008978
SM001487,2024-10-01,P016,Retail_Transfer_Out,5,RT008980
SM001488,2024-10-01,P009,Retail_Transfer_Out,1,RT008984
SM001489,2024-10-01,P050,Retail_Transfer_Out,1,RT008993
SM001490,2024-10-01,P041,Retail_Transfer_Out,2,RT008998
SM001491,2024-10-01,P033,Retail_Transfer_Out,1,RT009003
SM001492,2024-10-01,P024,Retail_Transfer_Out,1,RT009011
SM001493,2024-10-01,P027,Retail_Transfer_Out,7,RT009016
SM001494,2024-10-02,P004,Retail_Transfer_Out,1,RT009038
SM001495,2024-10-02,P025,Retail_Transfer_Out,1,RT009048
SM001496,2024-10-02,P041,Retail_Transfer_Out,9,RT009056
SM001497,2024-10-02,P033,Retail_Transfer_Out,1,RT009058
SM001498,2024-10-03,P036,Retail_Transfer_Out,1,RT009083
SM001499,2024-10-03,P031,Retail_Transfer_Out,1,RT009088
SM001500,2024-10-03,P026,Retail_Transfer_Out,1,RT009089
SM001501,2024-10-03,P015,Retail_Transfer_Out,2,RT009094
SM001502,2024-10-03,P018,Retail_Transfer_Out,1,RT009106
SM001503,2024-10-03,P002,Retail_Transfer_Out,1,RT009109
SM001504,2024-10-03,P026,Retail_Transfer_Out,1,RT009110
SM001505,2024-10-04,P013,Retail_Transfer_Out,1,RT009122
SM001506,2024-10-04,P003,Retail_Transfer_Out,1,RT009135
SM001507,2024-10-04,P012,Retail_Transfer_Out,1,RT009154
SM001508,2024-10-04,P009,Retail_Transfer_Out,1,RT009158
SM001509,2024-10-05,P026,Retail_Transfer_Out,1,RT009179
SM001510,2024-10-05,P005,Retail_Transfer_Out,1,RT009192
SM001511,2024-10-05,P023,Retail_Transfer_Out,1,RT009193
SM001512,2024-10-05,P026,Retail_Transfer_Out,1,RT009200
SM001513,2024-10-05,P025,Retail_Transfer_Out,1,RT009202
SM001514,2024-10-05,P008,Retail_Transfer_Out,1,RT009207
SM001515,2024-10-05,P017,Retail_Transfer_Out,2,RT009208
SM001516,2024-10-06,P047,Retail_Transfer_Out,3,RT009214
SM001517,2024-10-06,P039,Retail_Transfer_Out,1,RT009222
SM001518,2024-10-06,P007,Retail_Transfer_Out,1,RT009233
SM001519,2024-10-06,P029,Retail_Transfer_Out,1,RT009248
SM001520,2024-10-07,P008,Retail_Transfer_Out,1,RT009259
SM001521,2024-10-07,P003,Retail_Transfer_Out,1,RT009265
SM001522,2024-10-07,P046,Retail_Transfer_Out,3,RT009276
SM001523,2024-10-07,P021,Retail_Transfer_Out,1,RT009277
SM001524,2024-10-08,P049,Retail_Transfer_Out,6,RT009337
SM001525,2024-10-08,P012,Retail_Transfer_Out,1,RT009338
SM001526,2024-10-08,P044,Retail_Transfer_Out,2,RT009341
SM001527,2024-10-08,P019,Retail_Transfer_Out,1,RT009342
SM001528,2024-10-08,P005,Retail_Transfer_Out,3,RT009348
SM001529,2024-10-08,P047,Retail_Transfer_Out,1,RT009361
SM001530,2024-10-09,P002,Retail_Transfer_Out,6,RT009376
SM001531,2024-10-09,P041,Retail_Transfer_Out,1,RT009402
SM001532,2024-10-10,P011,Retail_Transfer_Out,1,RT009438
SM001533,2024-10-10,P002,Retail_Transfer_Out,1,RT009445
SM001534,2024-10-10,P008,Retail_Transfer_Out,1,RT009452
SM001535,2024-10-10,P024,Retail_Transfer_Out,1,RT009454
SM001536,2024-10-10,P042,Retail_Transfer_Out,1,RT009455
SM001537,2024-10-10,P048,Retail_Transfer_Out,1,RT009464
SM001538,2024-10-11,P007,Retail_Transfer_Out,1,RT009482
SM001539,2024-10-11,P016,Retail_Transfer_Out,2,RT009488
SM001540,2024-10-11,P014,Retail_Transfer_Out,1,RT009500
SM001541,2024-10-11,P019,Retail_Transfer_Out,1,RT009508
SM001542,2024-10-11,P044,Retail_Transfer_Out,4,RT009518
SM001543,2024-10-12,P020,Retail_Transfer_Out,1,RT009530
SM001544,2024-10-12,P008,Retail_Transfer_Out,1,RT009555
SM001545,2024-10-13,P005,Retail_Transfer_Out,1,RT009570
SM001546,2024-10-13,P030,Retail_Transfer_Out,1,RT009588
SM001547,2024-10-13,P045,Retail_Transfer_Out,1,RT009602
SM001548,2024-10-14,P030,Retail_Transfer_Out,1,RT009638
SM001549,2024-10-14,P004,Retail_Transfer_Out,1,RT009642
SM001550,2024-10-14,P009,Retail_Transfer_Out,1,RT009647
SM001551,2024-10-14,P020,Retail_Transfer_Out,1,RT009672
SM001552,2024-10-15,P018,Retail_Transfer_Out,1,RT009676
SM001553,2024-10-15,P039,Retail_Transfer_Out,1,RT009711
SM001554,2024-10-15,P008,Retail_Transfer_Out,1,RT009724
SM001555,2024-10-16,P029,Retail_Transfer_Out,1,RT009767
SM001556,2024-10-16,P027,Retail_Transfer_Out,2,RT009768
SM001557,2024-10-16,P036,Retail_Transfer_Out,1,RT009772
SM001558,2024-10-17,P033,Retail_Transfer_Out,1,RT009787
SM001559,2024-10-17,P039,Retail_Transfer_Out,1,RT009795
SM001560,2024-10-18,P007,Retail_Transfer_Out,1,RT009824
SM001561,2024-10-18,P018,Retail_Transfer_Out,1,RT009840
SM001562,2024-10-18,P009,Retail_Transfer_Out,1,RT009847
SM001563,2024-10-19,P015,Retail_Transfer_Out,1,RT009859
SM001564,2024-10-19,P050,Retail_Transfer_Out,2,RT009875
SM001565,2024-10-21,P021,Retail_Transfer_Out,1,RT009959
SM001566,2024-10-21,P008,Retail_Transfer_Out,1,RT009986
SM001567,2024-10-21,P012,Retail_Transfer_Out,2,RT009990
SM001568,2024-10-22,P043,Retail_Transfer_Out,2,RT010039
SM001569,2024-10-23,P032,Retail_Transfer_Out,3,RT010076
SM001570,2024-10-23,P039,Retail_Transfer_Out,1,RT010081
SM001571,2024-10-23,P038,Retail_Transfer_Out,1,RT010098
SM001572,2024-10-23,P018,Retail_Transfer_Out,1,RT010103
SM001573,2024-10-24,P038,Retail_Transfer_Out,1,RT010137
SM001574,2024-10-24,P037,Retail_Transfer_Out,1,RT010139
SM001575,2024-10-25,P021,Retail_Transfer_Out,1,RT010160
SM001576,2024-10-25,P031,Retail_Transfer_Out,1,RT010167
SM001577,2024-10-25,P025,Retail_Transfer_Out,1,RT010172
SM001578,2024-10-25,P025,Retail_Transfer_Out,1,RT010183
SM001579,2024-10-25,P020,Retail_Transfer_Out,1,RT010202
SM001580,2024-10-26,P010,Retail_Transfer_Out,2,RT010224
SM001581,2024-10-26,P029,Retail_Transfer_Out,1,RT010226
SM001582,2024-10-26,P036,Retail_Transfer_Out,1,RT010230
SM001583,2024-10-26,P022,Retail_Transfer_Out,2,RT010251
SM001584,2024-10-26,P002,Retail_Transfer_Out,2,RT010256
SM001585,2024-10-26,P048,Retail_Transfer_Out,1,RT010257
SM001586,2024-10-26,P017,Retail_Transfer_Out,3,RT010264
SM001587,2024-10-27,P007,Retail_Transfer_Out,1,RT010271
SM001588,2024-10-27,P030,Retail_Transfer_Out,1,RT010287
SM001589,2024-10-27,P048,Retail_Transfer_Out,1,RT010293
SM001590,2024-10-27,P035,Retail_Transfer_Out,1,RT010298
SM001591,2024-10-27,P004,Retail_Transfer_Out,1,RT010300
SM001592,2024-10-27,P050,Retail_Transfer_Out,1,RT010312
SM001593,2024-10-28,P009,Retail_Transfer_Out,1,RT010321
SM001594,2024-10-28,P043,Retail_Transfer_Out,1,RT010328
SM001595,2024-10-28,P003,Retail_Transfer_Out,1,RT010329
SM001596,2024-10-28,P020,Retail_Transfer_Out,1,RT010333
SM001597,2024-10-28,P024,Retail_Transfer_Out,1,RT010352
SM001598,2024-10-29,P039,Retail_Transfer_Out,2,RT010377
SM001599,2024-10-29,P012,Retail_Transfer_Out,1,RT010393
SM001600,2024-10-30,P048,Retail_Transfer_Out,1,RT010432
SM001601,2024-10-30,P014,Retail_Transfer_Out,1,RT010434
SM001602,2024-10-30,P041,Retail_Transfer_Out,3,RT010446
SM001603,2024-10-30,P032,Retail_Transfer_Out,1,RT010448
SM001604,2024-10-31,P044,Retail_Transfer_Out,3,RT010459
SM001605,2024-11-01,P008,Retail_Transfer_Out,1,RT010504
SM001606,2024-11-01,P043,Retail_Transfer_Out,1,RT010515
SM001607,2024-11-01,P042,Retail_Transfer_Out,1,RT010518
SM001608,2024-11-01,P049,Retail_Transfer_Out,1,RT010532
SM001609,2024-11-01,P031,Retail_Transfer_Out,1,RT010543
SM001610,2024-11-02,P035,Retail_Transfer_Out,1,RT010576
SM001611,2024-11-02,P042,Retail_Transfer_Out,1,RT010578
SM001612,2024-11-02,P050,Retail_Transfer_Out,1,RT010615
SM001613,2024-11-03,P049,Retail_Transfer_Out,7,RT010624
SM001614,2024-11-03,P015,Retail_Transfer_Out,3,RT010625
SM001615,2024-11-03,P018,Retail_Transfer_Out,1,RT010632
SM001616,2024-11-03,P007,Retail_Transfer_Out,1,RT010648
SM001617,2024-11-03,P018,Retail_Transfer_Out,1,RT010651
SM001618,2024-11-03,P017,Retail_Transfer_Out,5,RT010654
SM001619,2024-11-03,P015,Retail_Transfer_Out,7,RT010655
SM001620,2024-11-03,P035,Retail_Transfer_Out,1,RT010656
SM001621,2024-11-03,P038,Retail_Transfer_Out,3,RT010664
SM001622,2024-11-04,P021,Retail_Transfer_Out,1,RT010669
SM001623,2024-11-04,P041,Retail_Transfer_Out,2,RT010675
SM001624,2024-11-04,P048,Retail_Transfer_Out,1,RT010694
SM001625,2024-11-04,P027,Retail_Transfer_Out,2,RT010702
SM001626,2024-11-05,P031,Retail_Transfer_Out,1,RT010714
SM001627,2024-11-05,P017,Retail_Transfer_Out,2,RT010729
SM001628,2024-11-05,P019,Retail_Transfer_Out,3,RT010734
SM001629,2024-11-05,P027,Retail_Transfer_Out,1,RT010737
SM001630,2024-11-05,P013,Retail_Transfer_Out,2,RT010760
SM001631,2024-11-06,P038,Retail_Transfer_Out,1,RT010774
SM001632,2024-11-06,P034,Retail_Transfer_Out,8,RT010775
SM001633,2024-11-06,P043,Retail_Transfer_Out,1,RT010792
SM001634,2024-11-06,P024,Retail_Transfer_Out,1,RT010797
SM001635,2024-11-06,P035,Retail_Transfer_Out,1,RT010804
SM001636,2024-11-06,P014,Retail_Transfer_Out,1,RT010808
SM001637,2024-11-06,P005,Retail_Transfer_Out,4,RT010809
SM001638,2024-11-06,P039,Retail_Transfer_Out,1,RT010823
SM001639,2024-11-07,P022,Retail_Transfer_Out,1,RT010831
SM001640,2024-11-07,P017,Retail_Transfer_Out,2,RT010844
SM001641,2024-11-07,P047,Retail_Transfer_Out,2,RT010856
SM001642,2024-11-08,P001,Retail_Transfer_Out,1,RT010877
SM001643,2024-11-08,P017,Retail_Transfer_Out,1,RT010878
SM001644,2024-11-08,P021,Retail_Transfer_Out,1,RT010885
SM001645,2024-11-08,P030,Retail_Transfer_Out,1,RT010897
SM001646,2024-11-08,P043,Retail_Transfer_Out,1,RT010899
SM001647,2024-11-08,P012,Retail_Transfer_Out,1,RT010922
SM001648,2024-11-09,P041,Retail_Transfer_Out,4,RT010935
SM001649,2024-11-09,P009,Retail_Transfer_Out,1,RT010936
SM001650,2024-11-09,P036,Retail_Transfer_Out,1,RT010944
SM001651,2024-11-09,P049,Retail_Transfer_Out,3,RT010951
SM001652,2024-11-09,P002,Retail_Transfer_Out,3,RT010960
SM001653,2024-11-09,P023,Retail_Transfer_Out,1,RT010962
SM001654,2024-11-10,P010,Retail_Transfer_Out,1,RT010985
SM001655,2024-11-11,P004,Retail_Transfer_Out,1,RT011028
SM001656,2024-11-11,P018,Retail_Transfer_Out,1,RT011049
SM001657,2024-11-11,P006,Retail_Transfer_Out,1,RT011052
SM001658,2024-11-11,P032,Retail_Transfer_Out,3,RT011053
SM001659,2024-11-11,P042,Retail_Transfer_Out,1,RT011062
SM001660,2024-11-11,P042,Retail_Transfer_Out,1,RT011066
SM001661,2024-11-11,P022,Retail_Transfer_Out,1,RT011071
SM001662,2024-11-11,P005,Retail_Transfer_Out,1,RT011072
SM001663,2024-11-12,P038,Retail_Transfer_Out,1,RT011093
SM001664,2024-11-12,P044,Retail_Transfer_Out,1,RT011114
SM001665,2024-11-12,P048,Retail_Transfer_Out,1,RT011121
SM001666,2024-11-12,P010,Retail_Transfer_Out,1,RT011123
SM001667,2024-11-12,P045,Retail_Transfer_Out,2,RT011130
SM001668,2024-11-13,P017,Retail_Transfer_Out,3,RT011175
SM001669,2024-11-14,P034,Retail_Transfer_Out,1,RT011196
SM001670,2024-11-14,P013,Retail_Transfer_Out,2,RT011202
SM001671,2024-11-14,P031,Retail_Transfer_Out,1,RT011207
SM001672,2024-11-14,P010,Retail_Transfer_Out,2,RT011215
SM001673,2024-11-14,P017,Retail_Transfer_Out,2,RT011221
SM001674,2024-11-15,P045,Retail_Transfer_Out,1,RT011259
SM001675,2024-11-15,P018,Retail_Transfer_Out,1,RT011264
SM001676,2024-11-15,P036,Retail_Transfer_Out,1,RT011291
SM001677,2024-11-16,P045,Retail_Transfer_Out,1,RT011307
SM001678,2024-11-16,P015,Retail_Transfer_Out,1,RT011334
SM001679,2024-11-16,P004,Retail_Transfer_Out,1,RT011340
SM001680,2024-11-16,P010,Retail_Transfer_Out,1,RT011344
SM001681,2024-11-17,P021,Retail_Transfer_Out,1,RT011355
SM001682,2024-11-17,P003,Retail_Transfer_Out,1,RT011369
SM001683,2024-11-17,P049,Retail_Transfer_Out,3,RT011371
SM001684,2024-11-17,P017,Retail_Transfer_Out,2,RT011372
SM001685,2024-11-17,P031,Retail_Transfer_Out,1,RT011385
SM001686,2024-11-17,P027,Retail_Transfer_Out,5,RT011390
SM001687,2024-11-17,P036,Retail_Transfer_Out,1,RT011399
SM001688,2024-11-17,P046,Retail_Transfer_Out,5,RT011404
SM001689,2024-11-18,P015,Retail_Transfer_Out,2,RT011424
SM001690,2024-11-18,P023,Retail_Transfer_Out,1,RT011437
SM001691,2024-11-18,P039,Retail_Transfer_Out,1,RT011440
SM001692,2024-11-19,P005,Retail_Transfer_Out,3,RT011469
SM001693,2024-11-19,P030,Retail_Transfer_Out,1,RT011475
SM001694,2024-11-19,P044,Retail_Transfer_Out,3,RT011476
SM001695,2024-11-19,P018,Retail_Transfer_Out,1,RT011479
SM001696,2024-11-19,P031,Retail_Transfer_Out,1,RT011501
SM001697,2024-11-20,P041,Retail_Transfer_Out,4,RT011524
SM001698,2024-11-20,P020,Retail_Transfer_Out,1,RT011529
SM001699,2024-11-20,P049,Retail_Transfer_Out,1,RT011533
SM001700,2024-11-20,P019,Retail_Transfer_Out,2,RT011547
SM001701,2024-11-22,P038,Retail_Transfer_Out,2,RT011612
SM001702,2024-11-22,P013,Retail_Transfer_Out,1,RT011618
SM001703,2024-11-22,P028,Retail_Transfer_Out,1,RT011623
SM001704,2024-11-23,P034,Retail_Transfer_Out,1,RT011666
SM001705,2024-11-23,P004,Retail_Transfer_Out,1,RT011672
SM001706,2024-11-23,P013,Retail_Transfer_Out,2,RT011687
SM001707,2024-11-23,P046,Retail_Transfer_Out,5,RT011692
SM001708,2024-11-24,P019,Retail_Transfer_Out,1,RT011721
SM001709,2024-11-24,P008,Retail_Transfer_Out,1,RT011730
SM001710,2024-11-24,P027,Retail_Transfer_Out,1,RT011751
SM001711,2024-11-25,P034,Retail_Transfer_Out,6,RT011775
SM001712,2024-11-25,P047,Retail_Transfer_Out,1,RT011805
SM001713,2024-11-26,P050,Retail_Transfer_Out,1,RT011821
SM001714,2024-11-26,P024,Retail_Transfer_Out,1,RT011822
